Area_ID,Intersection_ID,Traffic_Volume,Road_Capacity_Utilization_Pct,Estimated_Road_Capacity,Average_Speed,Travel_Time_Index,Congestion_Level,Incident_Level,Capacity_Utilization,Bottleneck_Status,Speed_Condition,Travel_Delay_Condition,Incident_Status,Accident_Flag,Peak_Traffic_Status,Congestion_Score,Calculated_Congestion_Level,Congestion_Reasons,Estimated_Lanes,Saturation_Flow,Number_of_Phases,Phase_1_Flow,Phase_2_Flow,Phase_1_Flow_Ratio,Phase_2_Flow_Ratio,Baseline_Cycle,Lost_Time,Available_Green_Time,Phase_1_Baseline_Green,Phase_2_Baseline_Green,Webster_Y,Webster_Status,Webster_Optimal_Cycle,Webster_Cycle_Capped,Webster_Optimal_Cycle_Practical,Webster_Available_Green,Webster_Phase_1_Green,Webster_Phase_2_Green,Cycle_Change_Seconds,Phase_1_Green_Change,Phase_2_Green_Change,Decision_Priority,Decision_Status
AN005,RIN08,30627,100.0,30627.0,27.55545117,1.5,96.1455605,3,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,81.67,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",21,37800,2,16844.85,13782.15,0.4456,0.3646,120,8,112,61.6,50.4,0.8102,VALID,89.57,False,89.57,81.57,44.86,36.71,-30.43,-16.74,-13.69,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,33668,100.0,33668.0,48.20932055,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,75.43,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",23,41400,2,18517.4,15150.6,0.4473,0.366,120,8,112,61.6,50.4,0.8133,VALID,91.06,False,91.06,83.06,45.68,37.38,-28.94,-15.92,-13.02,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,45542,100.0,45542.0,27.91555195,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,HIGH_TRAFFIC,82.87,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",31,55800,2,25048.1,20493.9,0.4489,0.3673,120,8,112,61.6,50.4,0.8162,VALID,92.49,False,92.49,84.49,46.47,38.02,-27.51,-15.13,-12.38,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,11921,55.01803175,21667.44178375665,50.94307156,1.256712286,32.4593962,2,0.5501803175,NORMAL,HIGH_SPEED,MODERATE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,44.36,MODERATE,INCIDENT_PRESENT,15,27000,2,6556.55,5364.45,0.2428,0.1987,80,8,72,39.6,32.4,0.4415,VALID,30.44,False,30.44,22.44,12.34,10.1,-49.56,-27.26,-22.3,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,21578,100.0,21578.0,37.31720775,1.344714892,66.28375616,0,1.0,SEVERE_BOTTLENECK,LOW_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,67.66,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED",15,27000,2,11867.9,9710.1,0.4396,0.3596,100,8,92,50.6,41.4,0.7992,VALID,84.66,False,84.66,76.66,42.17,34.49,-15.34,-8.43,-6.91,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,15867,77.81863149,20389.718626751965,49.88170793,1.107887776,44.97839239,2,0.7781863149,AT_RISK,HIGH_SPEED,LOW_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,47.56,MODERATE,INCIDENT_PRESENT,14,25200,2,8726.85,7140.15,0.3463,0.2833,80,8,72,39.6,32.4,0.6296,VALID,45.9,False,45.9,37.9,20.85,17.05,-34.1,-18.75,-15.35,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,14293,66.67480844,21436.881986488384,42.77721844,1.019503309,37.73391783,0,0.6667480844000001,NORMAL,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,39.81,MODERATE,NORMAL_TRAFFIC_CONDITION,15,27000,2,7861.15,6431.85,0.2912,0.2382,80,8,72,39.6,32.4,0.5294,VALID,36.12,False,36.12,28.12,15.47,12.65,-43.88,-24.13,-19.75,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,45947,100.0,45947.0,29.09259592,1.5,100.0,5,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,86.62,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",31,55800,2,25270.85,20676.15,0.4529,0.3705,120,8,112,61.6,50.4,0.8234,VALID,96.26,False,96.26,88.26,48.55,39.71,-23.74,-13.05,-10.69,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,48742,100.0,48742.0,43.07045198,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,PEAK_TRAFFIC,79.23,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",33,59400,2,26808.1,21933.9,0.4513,0.3693,120,8,112,61.6,50.4,0.8206,VALID,94.76,False,94.76,86.76,47.71,39.05,-25.24,-13.89,-11.35,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RN07,39126,100.0,39126.0,59.51677108,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,74.39,HIGH,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",27,48600,2,21519.3,17606.7,0.4428,0.3623,100,8,92,50.6,41.4,0.8051,VALID,87.22,False,87.22,79.22,43.57,35.65,-12.78,-7.03,-5.75,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,33408,100.0,33408.0,20.0,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,83.45,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",23,41400,2,18374.4,15033.6,0.4438,0.3631,120,8,112,61.6,50.4,0.8069,VALID,88.04,False,88.04,80.04,44.02,36.02,-31.96,-17.58,-14.38,HIGH,WEBSTER_TIMING_AVAILABLE
AN007,RIN12,15945,74.74939939,21331.27507394144,29.52821916,1.020395936,46.34707405,0,0.7474939938999999,NORMAL,VERY_LOW_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,46.84,MODERATE,LOW_SPEED,15,27000,2,8769.75,7175.25,0.3248,0.2658,80,8,72,39.6,32.4,0.5906,VALID,41.52,False,41.52,33.52,18.43,15.09,-38.48,-21.17,-17.31,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,23255,100.0,23255.0,46.77879602,1.367599438,67.81475549,0,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,66.24,HIGH,HIGH_CAPACITY_UTILIZATION,16,28800,2,12790.25,10464.75,0.4441,0.3634,100,8,92,50.6,41.4,0.8075,VALID,88.31,False,88.31,80.31,44.17,36.14,-11.69,-6.43,-5.26,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,39517,100.0,39517.0,29.6120153,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,HIGH_TRAFFIC,81.05,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",27,48600,2,21734.35,17782.65,0.4472,0.3659,120,8,112,61.6,50.4,0.8131,VALID,90.96,False,90.96,82.96,45.63,37.33,-29.04,-15.97,-13.07,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,9272,50.43621657,18383.615248244223,49.00845274,1.291964843,40.31717394,0,0.5043621657,NORMAL,HIGH_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,42.13,MODERATE,NORMAL_TRAFFIC_CONDITION,13,23400,2,5099.6,4172.4,0.2179,0.1783,80,8,72,39.6,32.4,0.3962,VALID,28.16,False,28.16,20.16,11.09,9.07,-51.84,-28.51,-23.33,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,23676,100.0,23676.0,57.42586434,1.286236678,72.18649689,1,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,61.02,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",16,28800,2,13021.8,10654.2,0.4521,0.3699,100,8,92,50.6,41.4,0.822,VALID,95.51,False,95.51,87.51,48.13,39.38,-4.49,-2.47,-2.02,HIGH,WEBSTER_TIMING_AVAILABLE
AN008,RIN16,11224,59.03867406,19011.26706977403,31.89328534,1.151894821,44.59006496,0,0.5903867406,NORMAL,LOW_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,44.88,MODERATE,LOW_SPEED,13,23400,2,6173.2,5050.8,0.2638,0.2158,80,8,72,39.6,32.4,0.4796,VALID,32.67,False,32.67,24.67,13.57,11.1,-47.33,-26.03,-21.3,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,54201,100.0,54201.0,52.85042405,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,PEAK_TRAFFIC,79.64,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",37,66600,2,29810.55,24390.45,0.4476,0.3662,120,8,112,61.6,50.4,0.8138,VALID,91.3,False,91.3,83.3,45.82,37.48,-28.7,-15.78,-12.92,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,22564,100.0,22564.0,33.34571689,1.035294532,82.86755831,2,1.0,SEVERE_BOTTLENECK,LOW_SPEED,LOW_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,58.64,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, INCIDENT_PRESENT",16,28800,2,12410.2,10153.8,0.4309,0.3526,100,8,92,50.6,41.4,0.7835,VALID,78.52,False,78.52,70.52,38.78,31.74,-21.48,-11.82,-9.66,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,34602,100.0,34602.0,34.89850788,1.5,100.0,0,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,77.45,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY",24,43200,2,19031.1,15570.9,0.4405,0.3604,120,8,112,61.6,50.4,0.8009,VALID,85.38,False,85.38,77.38,42.56,34.82,-34.62,-19.04,-15.58,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,14189,72.22521296,19645.49416816285,44.64164493,1.246057483,52.87788239,0,0.7222521296,NORMAL,NORMAL_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,50.26,HIGH,NORMAL_TRAFFIC_CONDITION,14,25200,2,7803.95,6385.05,0.3097,0.2534,100,8,92,50.6,41.4,0.5631,VALID,38.91,False,38.91,30.91,17.0,13.91,-61.09,-33.6,-27.49,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,33200,100.0,33200.0,28.83551404,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,79.88,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",23,41400,2,18260.0,14940.0,0.4411,0.3609,120,8,112,61.6,50.4,0.802,VALID,85.86,False,85.86,77.86,42.82,35.04,-34.14,-18.78,-15.36,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,31134,100.0,31134.0,38.77441603,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,78.57,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",21,37800,2,17123.7,14010.3,0.453,0.3706,120,8,112,61.6,50.4,0.8236,VALID,96.37,False,96.37,88.37,48.61,39.76,-23.63,-12.99,-10.64,HIGH,WEBSTER_TIMING_AVAILABLE
AN008,RIN15,21421,100.0,21421.0,45.31859959,1.371210433,79.13380893,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,67.39,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",15,27000,2,11781.55,9639.45,0.4364,0.357,100,8,92,50.6,41.4,0.7934,VALID,82.28,False,82.28,74.28,40.86,33.42,-17.72,-9.74,-7.98,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,26303,100.0,26303.0,42.93895749,1.5,91.56416373,2,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,75.31,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",18,32400,2,14466.65,11836.35,0.4465,0.3653,120,8,112,61.6,50.4,0.8118,VALID,90.33,False,90.33,82.33,45.28,37.05,-29.67,-16.32,-13.35,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,31694,100.0,31694.0,47.969718,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,75.06,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",22,39600,2,17431.7,14262.3,0.4402,0.3602,120,8,112,61.6,50.4,0.8004,VALID,85.17,False,85.17,77.17,42.44,34.73,-34.83,-19.16,-15.67,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,15474,81.73382256,18932.18684179452,50.62062633,1.311252327,60.77928439,0,0.8173382255999999,AT_RISK,HIGH_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,54.77,HIGH,NORMAL_TRAFFIC_CONDITION,13,23400,2,8510.7,6963.3,0.3637,0.2976,100,8,92,50.6,41.4,0.6613,VALID,50.19,False,50.19,42.19,23.2,18.99,-49.81,-27.4,-22.41,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,16723,78.76963354,21230.26253703198,58.59308727,1.392905294,56.30663689,2,0.7876963354000001,AT_RISK,HIGH_SPEED,MODERATE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,56.99,HIGH,INCIDENT_PRESENT,15,27000,2,9197.65,7525.35,0.3407,0.2787,100,8,92,50.6,41.4,0.6194,VALID,44.67,False,44.67,36.67,20.17,16.5,-55.33,-30.43,-24.9,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,50908,100.0,50908.0,39.04643646,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,PEAK_TRAFFIC,82.87,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",34,61200,2,27999.4,22908.6,0.4575,0.3743,120,8,112,61.6,50.4,0.8318,VALID,101.07,False,101.07,93.07,51.19,41.88,-18.93,-10.41,-8.52,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,30108,100.0,30108.0,41.04592165,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,75.69,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",21,37800,2,16559.4,13548.6,0.4381,0.3584,120,8,112,61.6,50.4,0.7965,VALID,83.54,False,83.54,75.54,41.55,33.99,-36.46,-20.05,-16.41,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,30289,100.0,30289.0,27.43991212,1.5,99.27949695,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,80.63,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",21,37800,2,16658.95,13630.05,0.4407,0.3606,120,8,112,61.6,50.4,0.8013,VALID,85.56,False,85.56,77.56,42.66,34.9,-34.44,-18.94,-15.5,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,57991,100.0,57991.0,42.08862106,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,PEAK_TRAFFIC,83.56,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",39,70200,2,31895.05,26095.95,0.4543,0.3717,120,8,112,61.6,50.4,0.826,VALID,97.7,False,97.7,89.7,49.34,40.36,-22.3,-12.26,-10.04,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,60798,100.0,60798.0,47.64653483,1.5,100.0,0,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,NO_INCIDENT,NO,PEAK_TRAFFIC,79.59,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, PEAK_TRAFFIC_VOLUME",41,73800,2,33438.9,27359.1,0.4531,0.3707,120,8,112,61.6,50.4,0.8238,VALID,96.48,False,96.48,88.48,48.67,39.81,-23.52,-12.93,-10.59,HIGH,WEBSTER_TIMING_AVAILABLE
AN008,RIN15,25129,100.0,25129.0,26.20057486,1.5,87.34589571,3,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,80.85,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",17,30600,2,13820.95,11308.05,0.4517,0.3695,120,8,112,61.6,50.4,0.8212,VALID,95.08,False,95.08,87.08,47.9,39.18,-24.92,-13.7,-11.22,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,43582,100.0,43582.0,37.10860421,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,81.8,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",30,54000,2,23970.1,19611.9,0.4439,0.3632,120,8,112,61.6,50.4,0.8071,VALID,88.13,False,88.13,80.13,44.07,36.06,-31.87,-17.53,-14.34,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RN07,37983,100.0,37983.0,40.36714398,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,77.63,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",26,46800,2,20890.65,17092.35,0.4464,0.3652,120,8,112,61.6,50.4,0.8116,VALID,90.23,False,90.23,82.23,45.23,37.0,-29.77,-16.37,-13.4,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,33043,100.0,33043.0,33.34329667,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,80.55,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",23,41400,2,18173.65,14869.35,0.439,0.3592,120,8,112,61.6,50.4,0.7982,VALID,84.24,False,84.24,76.24,41.93,34.31,-35.76,-19.67,-16.09,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,20914,99.69599951,20977.7725312862,61.33689631,1.292987267,71.37021385,1,0.9969599951,BOTTLENECK,HIGH_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,59.46,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",14,25200,2,11502.7,9411.3,0.4565,0.3735,100,8,92,50.6,41.4,0.83,VALID,100.0,False,100.0,92.0,50.6,41.4,0.0,0.0,0.0,HIGH,WEBSTER_TIMING_AVAILABLE
AN007,RIN12,11827,60.9282782,19411.34781648893,35.50737799,1.19273857,39.01136513,0,0.609282782,NORMAL,LOW_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,46.27,MODERATE,LOW_SPEED,13,23400,2,6504.85,5322.15,0.278,0.2274,80,8,72,39.6,32.4,0.5054,VALID,34.37,False,34.37,26.37,14.51,11.86,-45.63,-25.09,-20.54,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,35592,100.0,35592.0,29.81381218,1.5,100.0,0,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,79.12,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY",24,43200,2,19575.6,16016.4,0.4531,0.3707,120,8,112,61.6,50.4,0.8238,VALID,96.48,False,96.48,88.48,48.67,39.81,-23.52,-12.93,-10.59,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,12748,58.95152223,21624.547624510087,73.05582474,1.047781009,43.6742516,1,0.5895152223,NORMAL,HIGH_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,30.22,MODERATE,INCIDENT_PRESENT,15,27000,2,7011.4,5736.6,0.2597,0.2125,80,8,72,39.6,32.4,0.4722,VALID,32.21,False,32.21,24.21,13.31,10.9,-47.79,-26.29,-21.5,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN008,RIN16,20930,100.0,20930.0,57.42591943,1.258022604,75.05129568,2,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,MODERATE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,60.29,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",14,25200,2,11511.5,9418.5,0.4568,0.3738,100,8,92,50.6,41.4,0.8306,VALID,100.35,False,100.35,92.35,50.79,41.56,0.35,0.19,0.16,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,38813,100.0,38813.0,29.59395826,1.5,100.0,4,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,83.9,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",26,46800,2,21347.15,17465.85,0.4561,0.3732,120,8,112,61.6,50.4,0.8293,VALID,99.59,False,99.59,91.59,50.37,41.22,-20.41,-11.23,-9.18,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RN07,50200,100.0,50200.0,31.01891491,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,PEAK_TRAFFIC,84.01,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",34,61200,2,27610.0,22590.0,0.4511,0.3691,120,8,112,61.6,50.4,0.8202,VALID,94.55,False,94.55,86.55,47.6,38.95,-25.45,-14.0,-11.45,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,11013,51.29817822,21468.59865621169,37.62927244,1.343346109,34.90890189,2,0.5129817822,NORMAL,LOW_SPEED,MODERATE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,50.14,HIGH,"LOW_SPEED, INCIDENT_PRESENT",15,27000,2,6057.15,4955.85,0.2243,0.1836,100,8,92,50.6,41.4,0.4079,VALID,28.71,False,28.71,20.71,11.39,9.32,-71.29,-39.21,-32.08,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,42162,100.0,42162.0,37.8562182,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,HIGH_TRAFFIC,79.27,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",29,52200,2,23189.1,18972.9,0.4442,0.3635,120,8,112,61.6,50.4,0.8077,VALID,88.4,False,88.4,80.4,44.22,36.18,-31.6,-17.38,-14.22,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,41340,100.0,41340.0,27.66432011,1.5,100.0,5,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,86.01,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",28,50400,2,22737.0,18603.0,0.4511,0.3691,120,8,112,61.6,50.4,0.8202,VALID,94.55,False,94.55,86.55,47.6,38.95,-25.45,-14.0,-11.45,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,23784,100.0,23784.0,28.70977379,1.345304147,75.23389913,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,71.64,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, INCIDENT_PRESENT",16,28800,2,13081.2,10702.8,0.4542,0.3716,100,8,92,50.6,41.4,0.8258,VALID,97.59,False,97.59,89.59,49.28,40.31,-2.41,-1.32,-1.09,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,15721,83.01854791,18936.73208671761,47.59455836,1.003742609,50.94715929,0,0.8301854791,AT_RISK,HIGH_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,43.84,MODERATE,NORMAL_TRAFFIC_CONDITION,13,23400,2,8646.55,7074.45,0.3695,0.3023,80,8,72,39.6,32.4,0.6718,VALID,51.8,False,51.8,43.8,24.09,19.71,-28.2,-15.51,-12.69,MEDIUM,WEBSTER_TIMING_AVAILABLE
